id_employee;age;nombre_experiences_precedentes;annees_dans_l_entreprise;satisfaction_employee_environnement;satisfaction_employee_nature_travail;satisfaction_employee_equipe;satisfaction_employee_equilibre_pro_perso;note_evaluation_actuelle;augementation_salaire_precedente;a_quitte_l_entreprise;nombre_participation_pee;nb_formations_suivies;nombre_employee_sous_responsabilite;distance_domicile_travail;niveau_education;annees_depuis_la_derniere_promotion;genre_M;statut_marital_Divorcé(e);statut_marital_Marié(e);departement_Consulting;departement_Ressources Humaines;poste_Consultant;poste_Directeur Technique;poste_Manager;poste_Représentant Commercial;poste_Senior Manager;poste_Tech Lead;domaine_etude_Entrepreunariat;domaine_etude_Infra & Cloud;domaine_etude_Marketing;domaine_etude_Ressources Humaines;domaine_etude_Transformation Digitale;frequence_deplacement_Frequent;ratio_surcharge_anciennete;satisfaction_globale_moyenne;delta_evaluation;tension_salaire
604;31;4;6;2;4;3;4;3;0.13;0;0;2;1;2;1;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.14285714285714285;3.25;0;0.0002582409235910679
605;42;1;10;4;1;4;2;4;0.21;0;1;5;1;24;3;5;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.09090909090909091;2.75;1;0.00025651410827595515
606;45;0;8;4;2;2;4;3;0.19;0;1;3;1;2;3;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0;0.00022888056595921766
608;26;0;7;2;3;2;2;3;0.11;1;1;2;1;17;4;1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.125;2.25;0;0.0006929248723559446
611;29;4;3;4;4;2;4;3;0.12;0;2;2;1;19;3;1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5;0;0.000422237860661506
612;33;4;6;1;3;3;3;3;0.19;0;1;2;1;1;5;0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.5;-1;6.796416434970652e-05
613;31;9;5;3;4;3;2;4;0.21;0;1;3;1;7;3;0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;2;0.00016438830247447655
614;18;1;0;2;2;4;3;3;0.14;1;0;3;1;5;3;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;2.75;0;0.0008515167642362959
615;40;3;1;3;1;3;3;3;0.15;0;1;2;1;28;3;0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;2;0.0001371993048568554
616;41;2;8;1;3;1;3;3;0.17;0;0;3;1;2;4;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;2.0;1;0.00019083969465648852
618;26;5;0;1;3;1;3;3;0.12;0;2;5;1;29;2;0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0;0.00041792430926398884
620;35;1;5;1;3;4;3;3;0.16;0;0;3;1;1;3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.75;0;0.00028806584362139914
621;34;1;10;4;4;4;3;3;0.12;0;0;3;1;21;4;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.75;-1;0.00033720494567253655
622;26;1;1;3;4;2;1;3;0.18;1;0;3;1;24;3;0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5;2.5;2;0.0005126014523707818
623;37;4;6;2;4;4;4;3;0.17;0;0;3;1;1;3;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5;0;0.0001735184196476241
624;46;5;2;1;3;4;2;3;0.11;0;0;3;1;18;1;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.5;0;0.00018047112462006077
625;41;7;18;2;1;2;3;3;0.16;0;1;2;1;2;5;11;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0;8.435767654856591e-05
626;37;1;9;1;2;4;3;3;0.13;0;1;6;1;9;4;7;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.5;0;0.00019241652518392756
630;52;3;10;4;1;2;3;3;0.12;0;2;3;1;6;2;6;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;2.5;0;0.000322696306920043
631;32;8;4;4;3;4;3;3;0.12;1;0;2;1;11;4;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5;-1;0.00038232795242141036
632;24;0;2;4;4;3;3;3;0.13;0;2;3;1;24;3;2;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.5;0;0.0007080383173677634
634;38;3;1;3;3;3;3;3;0.19;0;1;4;1;10;3;0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0;0.00011195928753180662
635;37;6;6;2;2;2;2;3;0.12;0;1;2;1;1;4;4;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0;0.0002791563275434243
638;49;1;31;4;3;3;3;3;0.17;0;1;5;1;18;4;0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.03125;3.25;1;6.66564118340768e-05
639;24;1;6;2;4;2;3;3;0.11;0;2;3;1;23;3;1;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.14285714285714285;2.75;-1;0.0006969919295671313
641;26;1;5;1;2;4;4;4;0.2;0;2;5;1;28;2;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.75;1;0.0003188267176789415
643;24;1;1;4;2;4;3;4;0.21;0;1;2;1;17;2;0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.25;2;0.0008928571428571428
644;50;1;32;1;2;3;3;3;0.11;0;1;2;1;3;3;10;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.25;0;0.00010438986868853359
645;25;1;7;2;3;3;3;3;0.11;0;0;1;1;13;1;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.75;0;0.0009060562708631378
647;24;1;6;1;3;4;3;3;0.16;1;1;4;1;7;3;1;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.14285714285714285;2.75;0;0.00048493245583650844
648;30;1;1;2;1;3;4;3;0.18;1;1;2;1;12;4;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.5;1;0.0005899705014749264
649;34;1;6;2;4;4;3;3;0.13;0;1;3;1;1;2;1;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.14285714285714285;3.25;1;0.0004692243996687828
650;31;2;3;2;1;3;1;3;0.17;1;0;2;1;13;4;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.75;0;0.0003070382616910722
652;35;4;3;1;4;4;3;3;0.14;0;0;3;1;25;2;0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1;0.00043454644215100484
653;31;4;7;1;4;4;4;4;0.22;0;2;4;1;6;4;5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.25;0;0.00032960996154550443
655;27;0;5;1;3;3;2;3;0.12;0;2;5;1;6;4;0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.25;1;0.0008226691042047533
656;37;4;3;4;3;3;2;3;0.11;0;1;3;1;2;3;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.25;3.0;0;0.00019785483703009475
657;20;1;1;4;2;4;4;3;0.13;0;0;0;1;1;3;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.5;1;0.0005992245329573493
659;42;1;10;3;4;2;3;3;0.13;0;2;4;1;2;4;2;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0;0.0004156479217603912
661;43;4;1;2;4;3;2;3;0.14;0;1;3;1;6;4;0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;2.75;1;9.622323791195572e-05
662;38;3;0;3;1;4;2;3;0.17;0;0;3;1;1;1;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.5;0;0.0004961832061068702
663;43;3;8;4;3;2;3;3;0.13;0;1;3;1;9;5;4;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.1111111111111111;3.0;0;0.0002992957746478873
664;48;7;3;4;1;1;1;3;0.11;0;1;3;1;1;4;0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.75;1;0.00012335259365058753
665;44;4;2;1;3;2;4;3;0.11;0;0;1;1;1;4;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.5;1;0.0003174072836618777
666;34;1;8;3;3;4;3;3;0.18;0;2;3;1;14;3;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;3.25;0;0.0004651162790697675
667;27;0;4;3;1;2;3;3;0.11;1;1;3;1;2;1;0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.25;0;0.0006245890861275476
669;21;1;3;3;3;3;3;3;0.11;0;0;2;1;22;1;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0;0.0005510440835266821
671;44;4;2;4;4;1;4;3;0.12;0;1;2;1;3;4;0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;3.25;0;9.224146766424106e-05
675;22;0;2;1;3;4;3;4;0.2;0;0;3;1;6;1;2;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.75;1;0.0007209805335255948
677;33;0;5;3;3;4;3;3;0.12;0;0;3;1;8;4;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.25;0;0.0002533427163969036
679;32;1;6;1;4;4;2;3;0.12;0;1;2;1;9;4;0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.14285714285714285;2.75;0;0.0002846749960461806
680;30;1;1;3;3;3;3;4;0.2;0;1;2;1;3;3;0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;1;0.0009596928982725527
682;53;7;14;4;1;4;4;4;0.2;0;0;2;1;1;1;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.25;1;0.00023860653781913624
683;34;1;10;2;4;4;2;3;0.12;0;1;4;1;1;5;8;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0;0.0006686478454680535
684;45;2;1;1;1;4;3;3;0.14;1;2;4;1;26;4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.25;0;0.00037322136692325634
686;26;1;3;3;4;3;3;3;0.13;0;1;2;1;6;3;0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.25;3.25;0;0.0006390977443609023
689;37;1;10;3;3;3;3;3;0.15;0;1;2;1;3;3;7;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0;0.0001589825119236884
690;29;1;6;2;3;1;2;3;0.14;0;1;5;1;3;2;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0;0.0002876663070837828
691;35;1;17;2;4;2;3;3;0.13;0;0;3;1;6;4;11;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.75;2;0.0002557544757033248
692;33;3;13;3;4;3;1;4;0.23;0;1;2;1;6;3;4;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.75;1;0.00022003624126326686
698;54;2;9;3;2;3;4;3;0.15;0;1;1;1;19;4;7;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0;0.00013984710050344958
699;36;2;3;2;2;3;3;3;0.11;0;1;2;1;9;2;0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.25;2.5;1;0.0002147377938517179
700;27;0;4;1;4;4;3;3;0.13;0;0;0;1;3;4;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1;0.0008308895405669599
701;20;1;1;4;3;4;3;3;0.11;1;0;5;1;10;1;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5;3.5;0;0.0018811881188118811
702;33;1;10;1;1;1;3;3;0.11;1;0;3;1;3;3;9;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.09090909090909091;1.5;0;0.0005673335323977307
704;35;1;1;3;3;3;3;3;0.18;0;2;3;1;3;3;0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;1;0.0009360374414976601
705;23;2;3;1;1;1;4;3;0.16;0;1;3;1;4;3;0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.75;-1;0.0004964539007092199
707;25;0;3;4;2;3;3;4;0.22;0;1;4;1;8;3;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0;0.00037098103874690845
709;38;0;7;4;4;1;3;4;0.2;0;0;2;1;7;4;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;2;0.0004964010920824026
710;29;1;10;2;4;4;3;3;0.18;0;1;5;1;1;4;2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3.25;2;0.00044101433296582146
712;48;3;2;2;2;4;3;3;0.12;0;0;3;1;2;1;2;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.75;-1;0.00022164758034724788
714;27;1;6;4;4;2;3;4;0.2;0;2;3;1;3;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.14285714285714285;3.25;0;0.0004302925989672978
715;37;3;1;4;4;1;3;3;0.17;0;0;2;1;10;2;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;-1;0.0002777184362315744
716;50;1;20;4;3;3;3;3;0.11;0;3;3;1;28;1;3;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.047619047619047616;3.25;-1;0.0005896958410924891
717;34;1;8;4;2;2;4;3;0.14;0;0;3;1;9;3;7;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1;0.00018557179308745068
720;24;9;2;1;3;1;3;3;0.14;1;0;3;1;3;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0;0.0003494975972040192
721;39;1;20;4;3;1;3;3;0.11;0;0;4;1;2;4;11;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.75;1;0.00041721563460693896
722;32;1;10;4;4;4;2;3;0.12;0;0;2;1;10;3;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.5;0;0.00033351862145636465
723;50;3;4;2;3;1;3;3;0.14;1;1;4;1;8;2;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.2;2.25;0;0.00023539796969251138
724;38;0;9;2;4;3;2;3;0.13;0;0;4;1;1;4;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.75;-1;0.00022292158405455022
725;27;1;9;3;1;4;3;3;0.11;0;0;3;1;1;2;0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.75;0;0.00025630648860110617
727;32;3;7;3;4;4;3;3;0.15;0;0;6;1;3;2;7;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.5;0;0.00013440860215053763
728;47;2;7;4;1;4;3;3;0.12;0;0;2;1;14;4;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0;0.00036283007458173756
729;40;5;18;4;1;3;3;4;0.21;0;1;2;1;5;4;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.05263157894736842;2.75;2;0.00018136693394425353
730;53;3;5;3;3;3;3;3;0.19;0;0;3;1;7;3;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;-1;7.424907188660142e-05
731;41;3;21;2;4;2;2;3;0.15;0;3;2;1;10;4;12;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.5;1;7.836171768885174e-05
732;60;8;2;1;1;4;3;3;0.14;0;0;1;1;16;4;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.25;0;0.00029596744358120606
733;27;1;9;4;1;3;2;4;0.21;0;2;4;1;10;2;1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.5;1;0.00021605640209233567
734;41;1;22;4;3;2;3;3;0.12;0;1;3;1;1;3;2;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;1;9.379885356956748e-05
738;50;7;2;4;2;4;3;3;0.15;0;1;2;1;8;4;2;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.25;0;0.0003869969040247678
741;28;7;7;1;2;4;3;3;0.13;1;0;4;1;1;2;3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.125;2.5;2;0.0007668019846639603
742;36;9;8;1;1;1;3;3;0.14;0;1;2;1;8;3;0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.5;-1;0.00013658869728529964
743;38;4;1;3;3;4;4;3;0.14;0;0;4;1;1;3;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5;3.5;0;0.00020351055711015007
744;44;2;5;1;3;3;3;3;0.14;0;0;5;1;24;3;1;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.5;2;0.0004313831221353464
746;47;9;22;4;3;4;2;3;0.12;0;2;2;1;3;3;11;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.043478260869565216;3.25;0;0.00013070946191271512
747;30;7;8;3;4;4;2;4;0.23;0;1;2;1;27;5;7;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.25;1;0.0003204524033930254
749;29;1;1;3;3;3;3;3;0.11;0;0;6;1;10;3;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0;0.0007188800605372682
752;42;6;2;3;3;4;3;3;0.12;1;0;2;1;19;3;2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.3333333333333333;3.25;-1;0.0006521739130434783
754;43;3;2;4;4;3;3;3;0.18;0;1;5;1;15;3;2;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3.5;1;0.00017634092578986042
757;34;3;5;2;3;4;3;3;0.11;0;0;2;1;8;2;4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0;0.0003092951326713332
758;23;1;4;2;1;4;4;3;0.14;0;1;2;1;9;1;0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.75;0;0.0006397441023590564
760;39;9;8;3;2;3;1;3;0.15;0;1;3;1;3;3;3;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.25;-1;0.00023474178403755868
762;56;7;10;3;4;3;2;3;0.11;0;0;1;1;9;3;1;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0;0.00017110951008645532
763;40;0;4;4;4;4;2;4;0.2;0;0;2;1;2;1;2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.2;3.5;2;0.0008536064874093043
764;27;8;7;4;1;1;1;3;0.19;0;0;2;1;7;3;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.75;1;0.0001614797416324134
766;29;1;2;4;2;4;3;3;0.14;0;2;2;1;10;3;2;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.25;0;0.0006962576153176675
769;53;2;2;4;4;4;3;3;0.17;0;0;4;1;6;3;2;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.75;0;0.0005303957568339453
771;35;2;1;4;1;1;4;3;0.11;0;1;2;1;2;4;0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.5;0;0.0003729878288182175
